Tag,Timestamp,TagValue
VIBICh2Overall1,2024-09-18T20:33:49.0306533Z,0.01
VIBICh2Overall0,2024-09-18T20:33:49.0306533Z,0.16
Drive1_Current,2024-09-18T20:33:50.0198746Z,0.47
Drive1_Frequency,2024-09-18T20:33:50.0198746Z,24.17
Drive1_Speed,2024-09-18T20:33:50.0198746Z,24.17
Drive1_Voltage,2024-09-18T20:33:50.0198746Z,157.3
Drive2_Voltage,2024-09-18T20:33:50.0198746Z,152.7
Flow001,2024-09-18T20:33:50.0198746Z,14.82
Flow002,2024-09-18T20:33:50.0198746Z,14.23
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:33:50.0198746Z,32.52
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:33:50.0198746Z,2.81
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:33:50.0198746Z,2.81
FluidPMIIAvgCurrent,2024-09-18T20:33:50.0198746Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:33:50.0198746Z,0.39
Tank_Lvl_Raw,2024-09-18T20:33:50.0249174Z,28.81
VIBICh0FFTBand0,2024-09-18T20:33:50.0289172Z,0
VIBICh0FFTBand1,2024-09-18T20:33:50.0289172Z,0.02
VIBICh0FFTBand2,2024-09-18T20:33:50.0299155Z,0
VIBICh0FFTBand3,2024-09-18T20:33:50.0299155Z,0.01
VIBICh0FFTBand4,2024-09-18T20:33:50.0299155Z,0
VIBICh0FFTBand5,2024-09-18T20:33:50.0299155Z,0.01
VIBICh0Overall0,2024-09-18T20:33:50.0299155Z,0.4
VIBICh0Overall1,2024-09-18T20:33:50.0299155Z,0.03
VIBICh1FFTBand0,2024-09-18T20:33:50.0299155Z,0
VIBICh1FFTBand1,2024-09-18T20:33:50.0299155Z,0.01
VIBICh1FFTBand2,2024-09-18T20:33:50.0299155Z,0
VIBICh1FFTBand3,2024-09-18T20:33:50.0299155Z,0
VIBICh1FFTBand4,2024-09-18T20:33:50.0299155Z,0
VIBICh1FFTBand5,2024-09-18T20:33:50.0299155Z,0.01
VIBICh1Overall0,2024-09-18T20:33:50.0299155Z,0.28
VIBICh1Overall1,2024-09-18T20:33:50.0299155Z,0.02
VIBICh2FFTBand0,2024-09-18T20:33:50.0299155Z,0
VIBICh2FFTBand1,2024-09-18T20:33:50.0299155Z,0.01
VIBICh2Overall1,2024-09-18T20:33:50.0319171Z,0.01
VIBICh2Overall0,2024-09-18T20:33:50.0319171Z,0.16
Drive2_Voltage,2024-09-18T20:33:50.5232157Z,152.6
Pressure001,2024-09-18T20:33:50.5281551Z,0.98
VIBICh0Overall0,2024-09-18T20:33:50.5321547Z,0.42
VIBICh1Overall0,2024-09-18T20:33:50.5321547Z,0.33
Drive1_Current,2024-09-18T20:33:51.0242571Z,0.47
Flow001,2024-09-18T20:33:51.0242571Z,15.13
Flow002,2024-09-18T20:33:51.0242571Z,14.06
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:33:51.0242571Z,31.69
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:33:51.0242571Z,2.76
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:33:51.0242571Z,2.76
FluidPMIIAvgCurrent,2024-09-18T20:33:51.0242571Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:33:51.0242571Z,0.38
Heater_Outlet_Temperature,2024-09-18T20:33:51.0305299Z,89.2
Tank_Lvl_Raw,2024-09-18T20:33:51.0305299Z,28.81
VIBICh0FFTBand0,2024-09-18T20:33:51.0356758Z,0
VIBICh0FFTBand1,2024-09-18T20:33:51.0356758Z,0.02
VIBICh0FFTBand2,2024-09-18T20:33:51.0356758Z,0
VIBICh0FFTBand3,2024-09-18T20:33:51.0356758Z,0.01
VIBICh0FFTBand4,2024-09-18T20:33:51.0356758Z,0
VIBICh0FFTBand5,2024-09-18T20:33:51.0356758Z,0.01
VIBICh0Overall1,2024-09-18T20:33:51.0356758Z,0.04
VIBICh1FFTBand0,2024-09-18T20:33:51.0356758Z,0
VIBICh1FFTBand1,2024-09-18T20:33:51.0356758Z,0.01
VIBICh1FFTBand2,2024-09-18T20:33:51.0356758Z,0
VIBICh1FFTBand3,2024-09-18T20:33:51.0356758Z,0
VIBICh1FFTBand4,2024-09-18T20:33:51.0356758Z,0
VIBICh1FFTBand5,2024-09-18T20:33:51.0356758Z,0.01
VIBICh1Overall1,2024-09-18T20:33:51.0356758Z,0.03
VIBICh2FFTBand0,2024-09-18T20:33:51.0356758Z,0
VIBICh2FFTBand1,2024-09-18T20:33:51.0356758Z,0.01
VIBICh2Overall1,2024-09-18T20:33:51.0387345Z,0.01
VIBICh2Overall0,2024-09-18T20:33:51.0387345Z,0.19
Heater_Outlet_Temperature,2024-09-18T20:33:51.520773Z,89.1
VIBICh0FFTBand0,2024-09-18T20:33:51.5251677Z,0
Drive1_Current,2024-09-18T20:33:52.0169507Z,0.47
Flow001,2024-09-18T20:33:52.0169507Z,15.04
Flow002,2024-09-18T20:33:52.0169507Z,14.04
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:33:52.0169507Z,31.89
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:33:52.0169507Z,2.75
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:33:52.0169507Z,2.75
FluidPMIIAvgCurrent,2024-09-18T20:33:52.0169507Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:33:52.0169507Z,0.4
Pressure001,2024-09-18T20:33:52.0229516Z,0.99
Tank_Lvl_Raw,2024-09-18T20:33:52.0229516Z,28.81
VIBICh0FFTBand1,2024-09-18T20:33:52.0269501Z,0.02
VIBICh0FFTBand2,2024-09-18T20:33:52.0269501Z,0
VIBICh0FFTBand3,2024-09-18T20:33:52.0269501Z,0.01
VIBICh0FFTBand4,2024-09-18T20:33:52.0269501Z,0
VIBICh0FFTBand5,2024-09-18T20:33:52.0269501Z,0.01
VIBICh0Overall0,2024-09-18T20:33:52.0269501Z,0.4
VIBICh0Overall1,2024-09-18T20:33:52.0269501Z,0.03
VIBICh1FFTBand0,2024-09-18T20:33:52.0269501Z,0
VIBICh1FFTBand1,2024-09-18T20:33:52.0269501Z,0.01
VIBICh1FFTBand2,2024-09-18T20:33:52.0269501Z,0
VIBICh1FFTBand3,2024-09-18T20:33:52.0269501Z,0
VIBICh1FFTBand4,2024-09-18T20:33:52.0269501Z,0
VIBICh1FFTBand5,2024-09-18T20:33:52.0269501Z,0.01
VIBICh1Overall0,2024-09-18T20:33:52.0269501Z,0.28
VIBICh1Overall1,2024-09-18T20:33:52.0269501Z,0.03
VIBICh2FFTBand0,2024-09-18T20:33:52.0269501Z,0
VIBICh2FFTBand1,2024-09-18T20:33:52.0269501Z,0.01
VIBICh2Overall1,2024-09-18T20:33:52.0303999Z,0.01
VIBICh2Overall0,2024-09-18T20:33:52.0303999Z,0.12
Drive2_Current,2024-09-18T20:33:52.5216802Z,0.48
VIBICh0Overall0,2024-09-18T20:33:52.5318863Z,0.42
Drive1_Current,2024-09-18T20:33:53.0183132Z,0.47
Drive2_Voltage,2024-09-18T20:33:53.0183132Z,152.7
Flow001,2024-09-18T20:33:53.0183132Z,15.09
Flow002,2024-09-18T20:33:53.0183132Z,13.91
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:33:53.0183132Z,31.57
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:33:53.0183132Z,2.76
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:33:53.0183132Z,2.75
FluidPMIIAvgCurrent,2024-09-18T20:33:53.0183132Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:33:53.0183132Z,0.39
Pressure001,2024-09-18T20:33:53.023783Z,0.99
Tank_Lvl_Raw,2024-09-18T20:33:53.023783Z,28.81
VIBICh0FFTBand0,2024-09-18T20:33:53.028228Z,0
VIBICh0FFTBand1,2024-09-18T20:33:53.028228Z,0.02
VIBICh0FFTBand2,2024-09-18T20:33:53.028228Z,0
VIBICh0FFTBand3,2024-09-18T20:33:53.028228Z,0.01
VIBICh0FFTBand4,2024-09-18T20:33:53.028228Z,0
VIBICh0FFTBand5,2024-09-18T20:33:53.028228Z,0.01
VIBICh0Overall1,2024-09-18T20:33:53.028228Z,0.04
VIBICh1FFTBand0,2024-09-18T20:33:53.028228Z,0
VIBICh1FFTBand1,2024-09-18T20:33:53.028228Z,0.01
VIBICh1FFTBand2,2024-09-18T20:33:53.028228Z,0
VIBICh1FFTBand3,2024-09-18T20:33:53.028228Z,0
VIBICh1FFTBand4,2024-09-18T20:33:53.028228Z,0
VIBICh1FFTBand5,2024-09-18T20:33:53.028228Z,0.01
VIBICh1Overall0,2024-09-18T20:33:53.028228Z,0.35
VIBICh1Overall1,2024-09-18T20:33:53.028228Z,0.03
VIBICh2FFTBand0,2024-09-18T20:33:53.028228Z,0
VIBICh2FFTBand1,2024-09-18T20:33:53.028228Z,0.01
VIBICh2Overall1,2024-09-18T20:33:53.0313178Z,0.01
VIBICh2Overall0,2024-09-18T20:33:53.0313178Z,0.16
Drive2_Current,2024-09-18T20:33:53.5219001Z,0.48
VIBICh0Overall0,2024-09-18T20:33:53.5331261Z,0.4
Drive1_Current,2024-09-18T20:33:54.0181422Z,0.47
Drive2_Voltage,2024-09-18T20:33:54.0181422Z,152.7
Flow001,2024-09-18T20:33:54.0181422Z,15.01
Flow002,2024-09-18T20:33:54.0181422Z,14.01
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:33:54.0181422Z,31.69
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:33:54.0181422Z,2.77
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:33:54.0181422Z,2.77
FluidPMIIAvgCurrent,2024-09-18T20:33:54.0181422Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:33:54.0181422Z,0.39
Pressure001,2024-09-18T20:33:54.0251965Z,0.98
Tank_Lvl_Raw,2024-09-18T20:33:54.0251965Z,28.81
VIBICh0FFTBand0,2024-09-18T20:33:54.0291971Z,0
VIBICh0FFTBand1,2024-09-18T20:33:54.0291971Z,0.02
VIBICh0FFTBand2,2024-09-18T20:33:54.0291971Z,0
VIBICh0FFTBand3,2024-09-18T20:33:54.0291971Z,0.01
VIBICh0FFTBand4,2024-09-18T20:33:54.0291971Z,0
VIBICh0FFTBand5,2024-09-18T20:33:54.0291971Z,0.01
VIBICh0Overall1,2024-09-18T20:33:54.0291971Z,0.04
VIBICh1FFTBand0,2024-09-18T20:33:54.0291971Z,0
VIBICh1FFTBand1,2024-09-18T20:33:54.0291971Z,0.01
VIBICh1FFTBand2,2024-09-18T20:33:54.0291971Z,0
VIBICh1FFTBand3,2024-09-18T20:33:54.0291971Z,0
VIBICh1FFTBand4,2024-09-18T20:33:54.0291971Z,0
VIBICh1FFTBand5,2024-09-18T20:33:54.0291971Z,0.01
VIBICh1Overall0,2024-09-18T20:33:54.0291971Z,0.28
VIBICh1Overall1,2024-09-18T20:33:54.0291971Z,0.02
VIBICh2FFTBand0,2024-09-18T20:33:54.0291971Z,0
VIBICh2FFTBand1,2024-09-18T20:33:54.0291971Z,0.01
VIBICh2Overall1,2024-09-18T20:33:54.0325979Z,0.01
VIBICh2Overall0,2024-09-18T20:33:54.0325979Z,0.14
VIBICh0Overall0,2024-09-18T20:33:54.533331Z,0.42
VIBICh1Overall0,2024-09-18T20:33:54.533331Z,0.33
Drive1_Current,2024-09-18T20:33:55.015166Z,0.47
Drive2_Current,2024-09-18T20:33:55.015166Z,0.47
Drive2_Voltage,2024-09-18T20:33:55.015166Z,152.6
Flow001,2024-09-18T20:33:55.015166Z,14.98
Flow002,2024-09-18T20:33:55.015166Z,13.88
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:33:55.015166Z,31.45
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:33:55.015166Z,2.73
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:33:55.015166Z,2.73
FluidPMIIAvgCurrent,2024-09-18T20:33:55.015166Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:33:55.015166Z,0.39
Pressure001,2024-09-18T20:33:55.0207832Z,0.99
Tank_Lvl_Raw,2024-09-18T20:33:55.0207832Z,28.81
VIBICh0FFTBand0,2024-09-18T20:33:55.0252043Z,0
VIBICh0FFTBand1,2024-09-18T20:33:55.0252043Z,0.02
VIBICh0FFTBand2,2024-09-18T20:33:55.0252043Z,0
VIBICh0FFTBand3,2024-09-18T20:33:55.0252043Z,0.01
VIBICh0FFTBand4,2024-09-18T20:33:55.0252043Z,0
VIBICh0FFTBand5,2024-09-18T20:33:55.0252043Z,0.01
VIBICh0Overall1,2024-09-18T20:33:55.0252043Z,0.04
VIBICh1FFTBand0,2024-09-18T20:33:55.0252043Z,0
VIBICh1FFTBand1,2024-09-18T20:33:55.0252043Z,0.01
VIBICh1FFTBand2,2024-09-18T20:33:55.0252043Z,0
VIBICh1FFTBand3,2024-09-18T20:33:55.0252043Z,0
VIBICh1FFTBand4,2024-09-18T20:33:55.0252043Z,0
VIBICh1FFTBand5,2024-09-18T20:33:55.0252043Z,0.01
VIBICh1Overall1,2024-09-18T20:33:55.0252043Z,0.03
VIBICh2FFTBand0,2024-09-18T20:33:55.0252043Z,0
VIBICh2FFTBand1,2024-09-18T20:33:55.0252043Z,0.01
VIBICh2Overall1,2024-09-18T20:33:55.0281749Z,0.01
VIBICh2Overall0,2024-09-18T20:33:55.0281749Z,0.21
Drive2_Current,2024-09-18T20:33:55.5196438Z,0.48
VIBICh2Overall0,2024-09-18T20:33:55.5327661Z,0.14
Drive1_Current,2024-09-18T20:33:56.023486Z,0.47
Drive2_Voltage,2024-09-18T20:33:56.023486Z,152.6
Flow001,2024-09-18T20:33:56.023486Z,14.98
Flow002,2024-09-18T20:33:56.023486Z,14.06
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:33:56.023486Z,31.76
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:33:56.023486Z,2.75
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:33:56.023486Z,2.75
FluidPMIIAvgCurrent,2024-09-18T20:33:56.023486Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:33:56.023486Z,0.39
Pressure001,2024-09-18T20:33:56.0284889Z,0.99
Tank_Lvl_Raw,2024-09-18T20:33:56.0284889Z,28.81
VIBICh0FFTBand0,2024-09-18T20:33:56.0324894Z,0
VIBICh0FFTBand1,2024-09-18T20:33:56.0324894Z,0.02
VIBICh0FFTBand2,2024-09-18T20:33:56.0324894Z,0
VIBICh0FFTBand3,2024-09-18T20:33:56.0324894Z,0.01
VIBICh0FFTBand4,2024-09-18T20:33:56.0324894Z,0
VIBICh0FFTBand5,2024-09-18T20:33:56.0324894Z,0.01
VIBICh0Overall0,2024-09-18T20:33:56.0324894Z,0.37
VIBICh0Overall1,2024-09-18T20:33:56.0324894Z,0.04
VIBICh1FFTBand0,2024-09-18T20:33:56.0324894Z,0
VIBICh1FFTBand1,2024-09-18T20:33:56.0324894Z,0.01
VIBICh1FFTBand2,2024-09-18T20:33:56.0324894Z,0
VIBICh1FFTBand3,2024-09-18T20:33:56.0324894Z,0
VIBICh1FFTBand4,2024-09-18T20:33:56.0324894Z,0
VIBICh1FFTBand5,2024-09-18T20:33:56.0324894Z,0.01
VIBICh1Overall0,2024-09-18T20:33:56.0324894Z,0.28
VIBICh1Overall1,2024-09-18T20:33:56.0324894Z,0.03
VIBICh2FFTBand0,2024-09-18T20:33:56.0324894Z,0
VIBICh2FFTBand1,2024-09-18T20:33:56.0324894Z,0.01
VIBICh2Overall1,2024-09-18T20:33:56.0355793Z,0.01
Drive1_Current,2024-09-18T20:33:57.0204747Z,0.46
Drive2_Current,2024-09-18T20:33:57.0204747Z,0.48
Drive2_Voltage,2024-09-18T20:33:57.0204747Z,152.6
Flow001,2024-09-18T20:33:57.0204747Z,15.09
Flow002,2024-09-18T20:33:57.0204747Z,13.97
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:33:57.0204747Z,31.68
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:33:57.0204747Z,2.72
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:33:57.0204747Z,2.72
FluidPMIIAvgCurrent,2024-09-18T20:33:57.0204747Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:33:57.0204747Z,0.39
Pressure001,2024-09-18T20:33:57.0265571Z,0.98
Tank_Lvl_Raw,2024-09-18T20:33:57.0265571Z,28.81
VIBICh0FFTBand0,2024-09-18T20:33:57.0307545Z,0
VIBICh0FFTBand1,2024-09-18T20:33:57.0307545Z,0.02
VIBICh0FFTBand2,2024-09-18T20:33:57.0307545Z,0
VIBICh0FFTBand3,2024-09-18T20:33:57.0307545Z,0.01
VIBICh0FFTBand4,2024-09-18T20:33:57.0307545Z,0
VIBICh0FFTBand5,2024-09-18T20:33:57.0307545Z,0.01
VIBICh0Overall0,2024-09-18T20:33:57.0307545Z,0.44
VIBICh0Overall1,2024-09-18T20:33:57.0307545Z,0.04
VIBICh1FFTBand0,2024-09-18T20:33:57.0307545Z,0
VIBICh1FFTBand1,2024-09-18T20:33:57.0307545Z,0.01
VIBICh1FFTBand2,2024-09-18T20:33:57.0307545Z,0
VIBICh1FFTBand3,2024-09-18T20:33:57.0307545Z,0
VIBICh1FFTBand4,2024-09-18T20:33:57.0307545Z,0
VIBICh1FFTBand5,2024-09-18T20:33:57.0307545Z,0.01
VIBICh1Overall0,2024-09-18T20:33:57.0307545Z,0.33
VIBICh1Overall1,2024-09-18T20:33:57.0307545Z,0.03
VIBICh2FFTBand0,2024-09-18T20:33:57.0307545Z,0
VIBICh2FFTBand1,2024-09-18T20:33:57.0307545Z,0.01
VIBICh2Overall1,2024-09-18T20:33:57.0335772Z,0.01
VIBICh2Overall0,2024-09-18T20:33:57.0335772Z,0.16
Drive1_Current,2024-09-18T20:33:58.0185748Z,0.47
Flow001,2024-09-18T20:33:58.0185748Z,15.06
Flow002,2024-09-18T20:33:58.0185748Z,13.94
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:33:58.0185748Z,31.09
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:33:58.0185748Z,2.66
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:33:58.0185748Z,2.66
FluidPMIIAvgCurrent,2024-09-18T20:33:58.0185748Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:33:58.0185748Z,0.39
Tank_Lvl_Raw,2024-09-18T20:33:58.0245749Z,28.81
VIBICh0FFTBand0,2024-09-18T20:33:58.0287316Z,0
VIBICh0FFTBand1,2024-09-18T20:33:58.0287316Z,0.02
VIBICh0FFTBand2,2024-09-18T20:33:58.0287316Z,0
VIBICh0FFTBand3,2024-09-18T20:33:58.0287316Z,0.01
VIBICh0FFTBand4,2024-09-18T20:33:58.0287316Z,0
VIBICh0FFTBand5,2024-09-18T20:33:58.0287316Z,0.01
VIBICh0Overall0,2024-09-18T20:33:58.0287316Z,0.37
VIBICh0Overall1,2024-09-18T20:33:58.0287316Z,0.04
VIBICh1FFTBand0,2024-09-18T20:33:58.0287316Z,0
VIBICh1FFTBand1,2024-09-18T20:33:58.0287316Z,0.01
VIBICh1FFTBand2,2024-09-18T20:33:58.0287316Z,0
VIBICh1FFTBand3,2024-09-18T20:33:58.0287316Z,0
VIBICh1FFTBand4,2024-09-18T20:33:58.0287316Z,0
VIBICh1FFTBand5,2024-09-18T20:33:58.0287316Z,0.01
VIBICh1Overall0,2024-09-18T20:33:58.0287316Z,0.3
VIBICh1Overall1,2024-09-18T20:33:58.0287316Z,0.03
VIBICh2FFTBand0,2024-09-18T20:33:58.0287316Z,0
VIBICh2FFTBand1,2024-09-18T20:33:58.0287316Z,0.01
VIBICh2Overall1,2024-09-18T20:33:58.031579Z,0.01
VIBICh2Overall0,2024-09-18T20:33:58.031579Z,0.12
Drive2_Voltage,2024-09-18T20:33:58.5234502Z,152.7
VIBICh0Overall0,2024-09-18T20:33:58.5334646Z,0.44
Drive1_Current,2024-09-18T20:33:59.0245484Z,0.47
Drive1_Frequency,2024-09-18T20:33:59.0245484Z,24.12
Drive2_Current,2024-09-18T20:33:59.0245484Z,0.48
Drive2_Frequency,2024-09-18T20:33:59.0245484Z,23.41
Drive2_Speed,2024-09-18T20:33:59.0245484Z,23.41
Flow001,2024-09-18T20:33:59.0245484Z,15.27
Flow002,2024-09-18T20:33:59.0245484Z,13.7
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:33:59.0245484Z,31.17
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:33:59.0245484Z,2.67
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:33:59.0245484Z,2.67
FluidPMIIAvgCurrent,2024-09-18T20:33:59.0245484Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:33:59.0245484Z,0.38
Pressure001,2024-09-18T20:33:59.0294822Z,0.99
Tank_Lvl_Raw,2024-09-18T20:33:59.0294822Z,28.81
VIBICh0FFTBand0,2024-09-18T20:33:59.0345398Z,0
VIBICh0FFTBand1,2024-09-18T20:33:59.0345398Z,0.02
VIBICh0FFTBand2,2024-09-18T20:33:59.0345398Z,0
VIBICh0FFTBand3,2024-09-18T20:33:59.0345398Z,0.01
VIBICh0FFTBand4,2024-09-18T20:33:59.0345398Z,0
VIBICh0FFTBand5,2024-09-18T20:33:59.0345398Z,0.01
VIBICh0Overall1,2024-09-18T20:33:59.0345398Z,0.03
VIBICh1FFTBand0,2024-09-18T20:33:59.0345398Z,0
VIBICh1FFTBand1,2024-09-18T20:33:59.0345398Z,0.01
VIBICh1FFTBand2,2024-09-18T20:33:59.0345398Z,0
VIBICh1FFTBand3,2024-09-18T20:33:59.0345398Z,0
VIBICh1FFTBand4,2024-09-18T20:33:59.0345398Z,0
VIBICh1FFTBand5,2024-09-18T20:33:59.0345398Z,0.01
VIBICh1Overall1,2024-09-18T20:33:59.0345398Z,0.03
VIBICh2FFTBand0,2024-09-18T20:33:59.0345398Z,0
VIBICh2FFTBand1,2024-09-18T20:33:59.0345398Z,0.01
VIBICh2Overall1,2024-09-18T20:33:59.0376227Z,0.01
VIBICh2Overall0,2024-09-18T20:33:59.0376227Z,0.16
Drive1_Frequency,2024-09-18T20:33:59.5175592Z,24.15
Drive1_Speed,2024-09-18T20:33:59.5175592Z,24.14
Drive1_Voltage,2024-09-18T20:33:59.5175592Z,157.1
Drive2_Frequency,2024-09-18T20:33:59.5175592Z,23.36
Drive2_Speed,2024-09-18T20:33:59.5175592Z,23.36
Drive2_Voltage,2024-09-18T20:33:59.5175592Z,152.4
Drive1_Current,2024-09-18T20:34:00.0199715Z,0.47
Drive2_Current,2024-09-18T20:34:00.0199715Z,0.48
Flow001,2024-09-18T20:34:00.0199715Z,14.94
Flow002,2024-09-18T20:34:00.0199715Z,14.12
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:00.0199715Z,31.46
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:00.0199715Z,2.69
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:00.0199715Z,2.69
FluidPMIIAvgCurrent,2024-09-18T20:34:00.0199715Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:00.0199715Z,0.38
Pressure001,2024-09-18T20:34:00.0259762Z,0.98
Tank_Lvl_Raw,2024-09-18T20:34:00.0259762Z,28.81
VIBICh0FFTBand0,2024-09-18T20:34:00.0302204Z,0
VIBICh0FFTBand1,2024-09-18T20:34:00.0302204Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:00.0302204Z,0
VIBICh0FFTBand3,2024-09-18T20:34:00.0302204Z,0.01
VIBICh0FFTBand4,2024-09-18T20:34:00.0302204Z,0
VIBICh0FFTBand5,2024-09-18T20:34:00.0302204Z,0.01
VIBICh0Overall0,2024-09-18T20:34:00.0302204Z,0.37
VIBICh0Overall1,2024-09-18T20:34:00.0302204Z,0.04
VIBICh1FFTBand0,2024-09-18T20:34:00.0302204Z,0
VIBICh1FFTBand1,2024-09-18T20:34:00.0302204Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:00.0302204Z,0
VIBICh1FFTBand3,2024-09-18T20:34:00.0302204Z,0
VIBICh1FFTBand4,2024-09-18T20:34:00.0302204Z,0
VIBICh1FFTBand5,2024-09-18T20:34:00.0302204Z,0.01
VIBICh1Overall0,2024-09-18T20:34:00.0302204Z,0.3
VIBICh1Overall1,2024-09-18T20:34:00.0302204Z,0.03
VIBICh2FFTBand0,2024-09-18T20:34:00.0302204Z,0
VIBICh2FFTBand1,2024-09-18T20:34:00.0302204Z,0.01
VIBICh2Overall1,2024-09-18T20:34:00.0329161Z,0.01
VIBICh2Overall0,2024-09-18T20:34:00.0329161Z,0.12
Pressure001,2024-09-18T20:34:00.5185603Z,0.99
Drive1_Current,2024-09-18T20:34:01.0177982Z,0.47
Drive1_Voltage,2024-09-18T20:34:01.0177982Z,157.1
Drive2_Voltage,2024-09-18T20:34:01.0177982Z,152.5
Flow001,2024-09-18T20:34:01.0177982Z,14.86
Flow002,2024-09-18T20:34:01.0177982Z,14.13
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:01.0177982Z,31.51
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:01.0177982Z,2.69
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:01.0177982Z,2.69
FluidPMIIAvgCurrent,2024-09-18T20:34:01.0177982Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:01.0177982Z,0.38
Tank_Lvl_Raw,2024-09-18T20:34:01.0235038Z,28.81
VIBICh0FFTBand0,2024-09-18T20:34:01.0276483Z,0
VIBICh0FFTBand1,2024-09-18T20:34:01.0276483Z,0.02
VIBICh0FFTBand2,2024-09-18T20:34:01.0276483Z,0
VIBICh0FFTBand3,2024-09-18T20:34:01.0276483Z,0
VIBICh0FFTBand4,2024-09-18T20:34:01.0276483Z,0
VIBICh0FFTBand5,2024-09-18T20:34:01.0276483Z,0.01
VIBICh0Overall0,2024-09-18T20:34:01.0276483Z,0.44
VIBICh0Overall1,2024-09-18T20:34:01.0276483Z,0.03
VIBICh1FFTBand0,2024-09-18T20:34:01.0276483Z,0
VIBICh1FFTBand1,2024-09-18T20:34:01.0276483Z,0.01
VIBICh1FFTBand2,2024-09-18T20:34:01.0276483Z,0
VIBICh1FFTBand3,2024-09-18T20:34:01.0276483Z,0
VIBICh1FFTBand4,2024-09-18T20:34:01.0276483Z,0
VIBICh1FFTBand5,2024-09-18T20:34:01.0276483Z,0.01
VIBICh1Overall1,2024-09-18T20:34:01.0276483Z,0.02
VIBICh2FFTBand0,2024-09-18T20:34:01.0276483Z,0
VIBICh2FFTBand1,2024-09-18T20:34:01.0276483Z,0.01
VIBICh2Overall0,2024-09-18T20:34:01.030668Z,0.16
VIBICh2Overall1,2024-09-18T20:34:01.030668Z,0.01
Drive2_Voltage,2024-09-18T20:34:01.5144802Z,152.4
Pressure001,2024-09-18T20:34:01.519611Z,0.99
Drive1_Current,2024-09-18T20:34:02.0201729Z,0.47
Flow001,2024-09-18T20:34:02.0201729Z,14.85
Flow002,2024-09-18T20:34:02.0201729Z,13.96
FluidPMIAvgTHD_Current_IEEE,2024-09-18T20:34:02.0201729Z,31.34
FluidPMIAvgTHD_VToVN_IEEE,2024-09-18T20:34:02.0201729Z,2.68
FluidPMIAvgTHD_VToV_IEEE,2024-09-18T20:34:02.0201729Z,2.68
FluidPMIIAvgCurrent,2024-09-18T20:34:02.0201729Z,0.93
FluidPMIVoltagePercentUnbalance,2024-09-18T20:34:02.0201729Z,0.39
